dataset,split,index,dialect_group,raw_dialect
maccorpus,test,619,MSA,MSA
maccorpus,test,620,MAGHREB,MAGHREB
maccorpus,test,621,MAGHREB,MAGHREB
maccorpus,test,622,OTHER_MIXED,LEV
maccorpus,test,623,MAGHREB,MAGHREB
maccorpus,test,624,OTHER_MIXED,LEV
maccorpus,test,625,MAGHREB,MAGHREB
maccorpus,test,626,MSA,MSA
maccorpus,test,627,MAGHREB,MAGHREB
maccorpus,test,628,MSA,MSA
maccorpus,test,629,OTHER_MIXED,LEV
maccorpus,test,630,MAGHREB,MAGHREB
maccorpus,test,631,MAGHREB,MAGHREB
maccorpus,test,632,OTHER_MIXED,LEV
maccorpus,test,633,MAGHREB,MAGHREB
maccorpus,test,634,MAGHREB,MAGHREB
maccorpus,test,635,OTHER_MIXED,GLF
maccorpus,test,636,MSA,MSA
maccorpus,test,637,OTHER_MIXED,GLF
maccorpus,test,638,MSA,MSA
maccorpus,test,639,MSA,MSA
maccorpus,test,640,MAGHREB,MAGHREB
maccorpus,test,641,MSA,MSA
maccorpus,test,642,MSA,MSA
maccorpus,test,643,OTHER_MIXED,GLF
maccorpus,test,644,MSA,MSA
maccorpus,test,645,MAGHREB,MAGHREB
maccorpus,test,646,OTHER_MIXED,GLF
maccorpus,test,647,OTHER_MIXED,LEV
maccorpus,test,648,OTHER_MIXED,GLF
maccorpus,test,649,MSA,MSA
maccorpus,test,650,MSA,MSA
maccorpus,test,651,OTHER_MIXED,GLF
maccorpus,test,652,MAGHREB,MAGHREB
maccorpus,test,653,MSA,MSA
maccorpus,test,654,MSA,MSA
maccorpus,test,655,MAGHREB,MAGHREB
maccorpus,test,656,MAGHREB,MAGHREB
maccorpus,test,657,MAGHREB,MAGHREB
maccorpus,test,658,MSA,MSA
maccorpus,test,659,MAGHREB,MAGHREB
maccorpus,test,660,MSA,MSA
maccorpus,test,661,OTHER_MIXED,GLF
maccorpus,test,662,MAGHREB,MAGHREB
maccorpus,test,663,MAGHREB,MAGHREB
maccorpus,test,664,MAGHREB,MAGHREB
maccorpus,test,665,EGY,EGY
maccorpus,test,666,MSA,MSA
maccorpus,test,667,MSA,MSA
maccorpus,test,668,MSA,MSA
maccorpus,test,669,MAGHREB,MAGHREB
maccorpus,test,670,MSA,MSA
maccorpus,test,671,MAGHREB,MAGHREB
maccorpus,test,672,MAGHREB,MAGHREB
maccorpus,test,673,MAGHREB,MAGHREB
maccorpus,test,674,OTHER_MIXED,GLF
maccorpus,test,675,MSA,MSA
maccorpus,test,676,MSA,MSA
maccorpus,test,677,OTHER_MIXED,GLF
maccorpus,test,678,MAGHREB,MAGHREB
maccorpus,test,679,OTHER_MIXED,LEV
maccorpus,test,680,OTHER_MIXED,LEV
maccorpus,test,681,MAGHREB,MAGHREB
maccorpus,test,682,MSA,MSA
maccorpus,test,683,OTHER_MIXED,GLF
maccorpus,test,684,MSA,MSA
maccorpus,test,685,OTHER_MIXED,GLF
maccorpus,test,686,EGY,EGY
maccorpus,test,687,MAGHREB,MAGHREB
maccorpus,test,688,MAGHREB,MAGHREB
maccorpus,test,689,MSA,MSA
maccorpus,test,690,OTHER_MIXED,LEV
maccorpus,test,691,OTHER_MIXED,GLF
maccorpus,test,692,MSA,MSA
maccorpus,test,693,MAGHREB,MAGHREB
maccorpus,test,694,OTHER_MIXED,GLF
maccorpus,test,695,OTHER_MIXED,GLF
maccorpus,test,696,OTHER_MIXED,GLF
maccorpus,test,697,MAGHREB,MAGHREB
maccorpus,test,698,EGY,EGY
maccorpus,test,699,OTHER_MIXED,GLF
maccorpus,test,700,MSA,MSA
maccorpus,test,701,MAGHREB,MAGHREB
maccorpus,test,702,MAGHREB,MAGHREB
maccorpus,test,703,MAGHREB,MAGHREB
maccorpus,test,704,OTHER_MIXED,GLF
maccorpus,test,705,MAGHREB,MAGHREB
maccorpus,test,706,MAGHREB,MAGHREB
maccorpus,test,707,OTHER_MIXED,GLF
maccorpus,test,708,EGY,EGY
maccorpus,test,709,OTHER_MIXED,LEV
maccorpus,test,710,OTHER_MIXED,LEV
maccorpus,test,711,MSA,MSA
maccorpus,test,712,MAGHREB,MAGHREB
maccorpus,test,713,MAGHREB,MAGHREB
maccorpus,test,714,OTHER_MIXED,GLF
maccorpus,test,715,MSA,MSA
maccorpus,test,716,MAGHREB,MAGHREB
maccorpus,test,717,MAGHREB,MAGHREB
maccorpus,test,718,MSA,MSA
maccorpus,test,719,MSA,MSA
maccorpus,test,720,EGY,EGY
maccorpus,test,721,MAGHREB,MAGHREB
maccorpus,test,722,OTHER_MIXED,GLF
maccorpus,test,723,MAGHREB,MAGHREB
maccorpus,test,724,MSA,MSA
maccorpus,test,725,MAGHREB,MAGHREB
maccorpus,test,726,OTHER_MIXED,LEV
maccorpus,test,727,OTHER_MIXED,GLF
maccorpus,test,728,MAGHREB,MAGHREB
maccorpus,test,729,MAGHREB,MAGHREB
maccorpus,test,730,MAGHREB,MAGHREB
maccorpus,test,731,MAGHREB,MAGHREB
maccorpus,test,732,MAGHREB,MAGHREB
maccorpus,test,733,MAGHREB,MAGHREB
maccorpus,test,734,MAGHREB,MAGHREB
maccorpus,test,735,MAGHREB,MAGHREB
maccorpus,test,736,MSA,MSA
maccorpus,test,737,MAGHREB,MAGHREB
maccorpus,test,738,MAGHREB,MAGHREB
maccorpus,test,739,OTHER_MIXED,LEV
maccorpus,test,740,MAGHREB,MAGHREB
maccorpus,test,741,MSA,MSA
maccorpus,test,742,MAGHREB,MAGHREB
maccorpus,test,743,MAGHREB,MAGHREB
maccorpus,test,744,OTHER_MIXED,GLF
maccorpus,test,745,OTHER_MIXED,GLF
maccorpus,test,746,MSA,MSA
maccorpus,test,747,MSA,MSA
maccorpus,test,748,OTHER_MIXED,GLF
maccorpus,test,749,OTHER_MIXED,GLF
maccorpus,test,750,MSA,MSA
maccorpus,test,751,MSA,MSA
maccorpus,test,752,MSA,MSA
maccorpus,test,753,OTHER_MIXED,GLF
maccorpus,test,754,MAGHREB,MAGHREB
maccorpus,test,755,OTHER_MIXED,GLF
maccorpus,test,756,MAGHREB,MAGHREB
maccorpus,test,757,MAGHREB,MAGHREB
maccorpus,test,758,OTHER_MIXED,GLF
maccorpus,test,759,MAGHREB,MAGHREB
maccorpus,test,760,MAGHREB,MAGHREB
maccorpus,test,761,MAGHREB,MAGHREB
maccorpus,test,762,MSA,MSA
maccorpus,test,763,MAGHREB,MAGHREB
maccorpus,test,764,OTHER_MIXED,LEV
maccorpus,test,765,MAGHREB,MAGHREB
maccorpus,test,766,MSA,MSA
maccorpus,test,767,MSA,MSA
maccorpus,test,768,MSA,MSA
maccorpus,test,769,MAGHREB,MAGHREB
maccorpus,test,770,OTHER_MIXED,GLF
maccorpus,test,771,OTHER_MIXED,GLF
maccorpus,test,772,MAGHREB,MAGHREB
maccorpus,test,773,MAGHREB,MAGHREB
maccorpus,test,774,MAGHREB,MAGHREB
maccorpus,test,775,MAGHREB,MAGHREB
maccorpus,test,776,MSA,MSA
maccorpus,test,777,OTHER_MIXED,GLF
maccorpus,test,778,MSA,MSA
maccorpus,test,779,OTHER_MIXED,GLF
maccorpus,test,780,MAGHREB,MAGHREB
maccorpus,test,781,OTHER_MIXED,GLF
maccorpus,test,782,OTHER_MIXED,LEV
maccorpus,test,783,MAGHREB,MAGHREB
maccorpus,test,784,MAGHREB,MAGHREB
maccorpus,test,785,MSA,MSA
maccorpus,test,786,MAGHREB,MAGHREB
maccorpus,test,787,MSA,MSA
maccorpus,test,788,OTHER_MIXED,GLF
maccorpus,test,789,MAGHREB,MAGHREB
maccorpus,test,790,OTHER_MIXED,GLF
maccorpus,test,791,OTHER_MIXED,GLF
maccorpus,test,792,MAGHREB,MAGHREB
maccorpus,test,793,MAGHREB,MAGHREB
maccorpus,test,794,MAGHREB,MAGHREB
maccorpus,test,795,OTHER_MIXED,GLF
maccorpus,test,796,MAGHREB,MAGHREB
maccorpus,test,797,MAGHREB,MAGHREB
maccorpus,test,798,OTHER_MIXED,GLF
maccorpus,test,799,MAGHREB,MAGHREB
maccorpus,test,800,EGY,EGY
maccorpus,test,801,MAGHREB,MAGHREB
maccorpus,test,802,OTHER_MIXED,GLF
maccorpus,test,803,MAGHREB,MAGHREB
maccorpus,test,804,MSA,MSA
maccorpus,test,805,MAGHREB,MAGHREB
maccorpus,test,806,MSA,MSA
maccorpus,test,807,MAGHREB,MAGHREB
maccorpus,test,808,MSA,MSA
maccorpus,test,809,MSA,MSA
maccorpus,test,810,MAGHREB,MAGHREB
maccorpus,test,811,MAGHREB,MAGHREB
maccorpus,test,812,MAGHREB,MAGHREB
maccorpus,test,813,OTHER_MIXED,LEV
maccorpus,test,814,OTHER_MIXED,GLF
maccorpus,test,815,OTHER_MIXED,GLF
maccorpus,test,816,OTHER_MIXED,GLF
maccorpus,test,817,OTHER_MIXED,LEV
maccorpus,test,818,OTHER_MIXED,LEV
maccorpus,test,819,MSA,MSA
maccorpus,test,820,MAGHREB,MAGHREB
maccorpus,test,821,OTHER_MIXED,LEV
maccorpus,test,822,MAGHREB,MAGHREB
maccorpus,test,823,MAGHREB,MAGHREB
maccorpus,test,824,MSA,MSA
maccorpus,test,825,OTHER_MIXED,GLF
maccorpus,test,826,MAGHREB,MAGHREB
maccorpus,test,827,MAGHREB,MAGHREB
maccorpus,test,828,OTHER_MIXED,GLF
maccorpus,test,829,MAGHREB,MAGHREB
maccorpus,test,830,OTHER_MIXED,LEV
maccorpus,test,831,MAGHREB,MAGHREB
maccorpus,test,832,MSA,MSA
maccorpus,test,833,OTHER_MIXED,GLF
maccorpus,test,834,OTHER_MIXED,GLF
maccorpus,test,835,MAGHREB,MAGHREB
maccorpus,test,836,MAGHREB,MAGHREB
maccorpus,test,837,MAGHREB,MAGHREB
maccorpus,test,838,MAGHREB,MAGHREB
maccorpus,test,839,MSA,MSA
maccorpus,test,840,MAGHREB,MAGHREB
maccorpus,test,841,MAGHREB,MAGHREB
maccorpus,test,842,OTHER_MIXED,GLF
maccorpus,test,843,MAGHREB,MAGHREB
maccorpus,test,844,OTHER_MIXED,LEV
maccorpus,test,845,MAGHREB,MAGHREB
maccorpus,test,846,OTHER_MIXED,GLF
maccorpus,test,847,MAGHREB,MAGHREB
maccorpus,test,848,OTHER_MIXED,GLF
maccorpus,test,849,MAGHREB,MAGHREB
maccorpus,test,850,MSA,MSA
maccorpus,test,851,MAGHREB,MAGHREB
maccorpus,test,852,MAGHREB,MAGHREB
maccorpus,test,853,MSA,MSA
maccorpus,test,854,MAGHREB,MAGHREB
maccorpus,test,855,OTHER_MIXED,GLF
maccorpus,test,856,OTHER_MIXED,GLF
maccorpus,test,857,MSA,MSA
maccorpus,test,858,MAGHREB,MAGHREB
maccorpus,test,859,MAGHREB,MAGHREB
maccorpus,test,860,OTHER_MIXED,GLF
maccorpus,test,861,OTHER_MIXED,GLF
maccorpus,test,862,MSA,MSA
maccorpus,test,863,MSA,MSA
maccorpus,test,864,MAGHREB,MAGHREB
maccorpus,test,865,MSA,MSA
maccorpus,test,866,MAGHREB,MAGHREB
maccorpus,test,867,MAGHREB,MAGHREB
maccorpus,test,868,OTHER_MIXED,GLF
maccorpus,test,869,MAGHREB,MAGHREB
maccorpus,test,870,MAGHREB,MAGHREB
maccorpus,test,871,MAGHREB,MAGHREB
maccorpus,test,872,EGY,EGY
maccorpus,test,873,OTHER_MIXED,GLF
maccorpus,test,874,MAGHREB,MAGHREB
maccorpus,test,875,OTHER_MIXED,GLF
maccorpus,test,876,OTHER_MIXED,GLF
maccorpus,test,877,OTHER_MIXED,GLF
maccorpus,test,878,MAGHREB,MAGHREB
maccorpus,test,879,OTHER_MIXED,GLF
maccorpus,test,880,MAGHREB,MAGHREB
maccorpus,test,881,MSA,MSA
maccorpus,test,882,MAGHREB,MAGHREB
maccorpus,test,883,OTHER_MIXED,LEV
maccorpus,test,884,OTHER_MIXED,GLF
maccorpus,test,885,MAGHREB,MAGHREB
maccorpus,test,886,MSA,MSA
maccorpus,test,887,MSA,MSA
maccorpus,test,888,OTHER_MIXED,LEV
maccorpus,test,889,MAGHREB,MAGHREB
maccorpus,test,890,MAGHREB,MAGHREB
maccorpus,test,891,MAGHREB,MAGHREB
maccorpus,test,892,MSA,MSA
maccorpus,test,893,MAGHREB,MAGHREB
maccorpus,test,894,MAGHREB,MAGHREB
maccorpus,test,895,MAGHREB,MAGHREB
maccorpus,test,896,MAGHREB,MAGHREB
maccorpus,test,897,MAGHREB,MAGHREB
maccorpus,test,898,OTHER_MIXED,GLF
maccorpus,test,899,MAGHREB,MAGHREB
maccorpus,test,900,OTHER_MIXED,GLF
maccorpus,test,901,OTHER_MIXED,GLF
maccorpus,test,902,OTHER_MIXED,GLF
maccorpus,test,903,MAGHREB,MAGHREB
maccorpus,test,904,MAGHREB,MAGHREB
maccorpus,test,905,MAGHREB,MAGHREB
maccorpus,test,906,MSA,MSA
maccorpus,test,907,OTHER_MIXED,GLF
maccorpus,test,908,OTHER_MIXED,GLF
maccorpus,test,909,MSA,MSA
maccorpus,test,910,MSA,MSA
maccorpus,test,911,OTHER_MIXED,LEV
maccorpus,test,912,OTHER_MIXED,GLF
maccorpus,test,913,OTHER_MIXED,GLF
maccorpus,test,914,OTHER_MIXED,LEV
maccorpus,test,915,MAGHREB,MAGHREB
maccorpus,test,916,MAGHREB,MAGHREB
maccorpus,test,917,MAGHREB,MAGHREB
maccorpus,test,918,MAGHREB,MAGHREB
maccorpus,test,919,MAGHREB,MAGHREB
maccorpus,test,920,MAGHREB,MAGHREB
maccorpus,test,921,MAGHREB,MAGHREB
maccorpus,test,922,OTHER_MIXED,GLF
maccorpus,test,923,OTHER_MIXED,GLF
maccorpus,test,924,OTHER_MIXED,GLF
maccorpus,test,925,MAGHREB,MAGHREB
maccorpus,test,926,OTHER_MIXED,LEV
maccorpus,test,927,MSA,MSA
maccorpus,test,928,MAGHREB,MAGHREB
maccorpus,test,929,MAGHREB,MAGHREB
maccorpus,test,930,MAGHREB,MAGHREB
maccorpus,test,931,MAGHREB,MAGHREB
maccorpus,test,932,OTHER_MIXED,GLF
maccorpus,test,933,MSA,MSA
maccorpus,test,934,MSA,MSA
maccorpus,test,935,MAGHREB,MAGHREB
maccorpus,test,936,OTHER_MIXED,LEV
maccorpus,test,937,OTHER_MIXED,GLF
maccorpus,test,938,MSA,MSA
maccorpus,test,939,MAGHREB,MAGHREB
maccorpus,test,940,MAGHREB,MAGHREB
maccorpus,test,941,MAGHREB,MAGHREB
maccorpus,test,942,MSA,MSA
maccorpus,test,943,MAGHREB,MAGHREB
maccorpus,test,944,MAGHREB,MAGHREB
maccorpus,test,945,MAGHREB,MAGHREB
maccorpus,test,946,MSA,MSA
maccorpus,test,947,EGY,EGY
maccorpus,test,948,MAGHREB,MAGHREB
maccorpus,test,949,MAGHREB,MAGHREB
maccorpus,test,950,MAGHREB,MAGHREB
maccorpus,test,951,MSA,MSA
maccorpus,test,952,MSA,MSA
maccorpus,test,953,MAGHREB,MAGHREB
maccorpus,test,954,MAGHREB,MAGHREB
maccorpus,test,955,OTHER_MIXED,LEV
maccorpus,test,956,MAGHREB,MAGHREB
maccorpus,test,957,OTHER_MIXED,GLF
maccorpus,test,958,MAGHREB,MAGHREB
maccorpus,test,959,MSA,MSA
maccorpus,test,960,OTHER_MIXED,GLF
maccorpus,test,961,MAGHREB,MAGHREB
maccorpus,test,962,OTHER_MIXED,GLF
maccorpus,test,963,MAGHREB,MAGHREB
maccorpus,test,964,OTHER_MIXED,GLF
maccorpus,test,965,MAGHREB,MAGHREB
maccorpus,test,966,OTHER_MIXED,GLF
maccorpus,test,967,MAGHREB,MAGHREB
maccorpus,test,968,MSA,MSA
maccorpus,test,969,MAGHREB,MAGHREB
maccorpus,test,970,MSA,MSA
maccorpus,test,971,OTHER_MIXED,LEV
maccorpus,test,972,OTHER_MIXED,LEV
maccorpus,test,973,MAGHREB,MAGHREB
maccorpus,test,974,OTHER_MIXED,GLF
maccorpus,test,975,MAGHREB,MAGHREB
maccorpus,test,976,MSA,MSA
maccorpus,test,977,EGY,EGY
maccorpus,test,978,MAGHREB,MAGHREB
maccorpus,test,979,MAGHREB,MAGHREB
maccorpus,test,980,MSA,MSA
maccorpus,test,981,MAGHREB,MAGHREB
maccorpus,test,982,MAGHREB,MAGHREB
maccorpus,test,983,MAGHREB,MAGHREB
maccorpus,test,984,OTHER_MIXED,GLF
maccorpus,test,985,MAGHREB,MAGHREB
maccorpus,test,986,OTHER_MIXED,LEV
maccorpus,test,987,OTHER_MIXED,GLF
maccorpus,test,988,OTHER_MIXED,GLF
maccorpus,test,989,MAGHREB,MAGHREB
maccorpus,test,990,MAGHREB,MAGHREB
maccorpus,test,991,OTHER_MIXED,LEV
maccorpus,test,992,MAGHREB,MAGHREB
maccorpus,test,993,MAGHREB,MAGHREB
maccorpus,test,994,OTHER_MIXED,GLF
maccorpus,test,995,MAGHREB,MAGHREB
maccorpus,test,996,MSA,MSA
maccorpus,test,997,MAGHREB,MAGHREB
maccorpus,test,998,OTHER_MIXED,GLF
maccorpus,test,999,MAGHREB,MAGHREB
maccorpus,test,1000,MAGHREB,MAGHREB
maccorpus,test,1001,OTHER_MIXED,GLF
maccorpus,test,1002,MSA,MSA
maccorpus,test,1003,MAGHREB,MAGHREB
maccorpus,test,1004,OTHER_MIXED,GLF
maccorpus,test,1005,MAGHREB,MAGHREB
maccorpus,test,1006,MSA,MSA
maccorpus,test,1007,MAGHREB,MAGHREB
maccorpus,test,1008,OTHER_MIXED,GLF
maccorpus,test,1009,MAGHREB,MAGHREB
maccorpus,test,1010,OTHER_MIXED,GLF
maccorpus,test,1011,OTHER_MIXED,LEV
maccorpus,test,1012,MSA,MSA
maccorpus,test,1013,MAGHREB,MAGHREB
maccorpus,test,1014,OTHER_MIXED,GLF
maccorpus,test,1015,MAGHREB,MAGHREB
maccorpus,test,1016,MAGHREB,MAGHREB
maccorpus,test,1017,OTHER_MIXED,LEV
maccorpus,test,1018,OTHER_MIXED,GLF
maccorpus,test,1019,MAGHREB,MAGHREB
maccorpus,test,1020,MAGHREB,MAGHREB
maccorpus,test,1021,MSA,MSA
maccorpus,test,1022,OTHER_MIXED,LEV
maccorpus,test,1023,MAGHREB,MAGHREB
maccorpus,test,1024,OTHER_MIXED,GLF
maccorpus,test,1025,OTHER_MIXED,GLF
maccorpus,test,1026,MSA,MSA
maccorpus,test,1027,MAGHREB,MAGHREB
maccorpus,test,1028,MSA,MSA
maccorpus,test,1029,MAGHREB,MAGHREB
maccorpus,test,1030,MAGHREB,MAGHREB
maccorpus,test,1031,OTHER_MIXED,GLF
maccorpus,test,1032,MAGHREB,MAGHREB
maccorpus,test,1033,OTHER_MIXED,GLF
maccorpus,test,1034,MAGHREB,MAGHREB
maccorpus,test,1035,MAGHREB,MAGHREB
maccorpus,test,1036,OTHER_MIXED,GLF
maccorpus,test,1037,MAGHREB,MAGHREB
maccorpus,test,1038,EGY,EGY
maccorpus,test,1039,OTHER_MIXED,GLF
maccorpus,test,1040,MAGHREB,MAGHREB
maccorpus,test,1041,OTHER_MIXED,GLF
maccorpus,test,1042,MAGHREB,MAGHREB
maccorpus,test,1043,OTHER_MIXED,GLF
maccorpus,test,1044,OTHER_MIXED,GLF
maccorpus,test,1045,MSA,MSA
maccorpus,test,1046,MAGHREB,MAGHREB
maccorpus,test,1047,MAGHREB,MAGHREB
maccorpus,test,1048,MAGHREB,MAGHREB
maccorpus,test,1049,OTHER_MIXED,GLF
maccorpus,test,1050,MAGHREB,MAGHREB
maccorpus,test,1051,MAGHREB,MAGHREB
maccorpus,test,1052,OTHER_MIXED,LEV
maccorpus,test,1053,OTHER_MIXED,GLF
maccorpus,test,1054,MAGHREB,MAGHREB
maccorpus,test,1055,MAGHREB,MAGHREB
maccorpus,test,1056,OTHER_MIXED,LEV
maccorpus,test,1057,MAGHREB,MAGHREB
maccorpus,test,1058,OTHER_MIXED,GLF
maccorpus,test,1059,MAGHREB,MAGHREB
maccorpus,test,1060,MAGHREB,MAGHREB
maccorpus,test,1061,OTHER_MIXED,LEV
maccorpus,test,1062,MSA,MSA
maccorpus,test,1063,OTHER_MIXED,GLF
maccorpus,test,1064,OTHER_MIXED,LEV
maccorpus,test,1065,MSA,MSA
maccorpus,test,1066,MSA,MSA
maccorpus,test,1067,MAGHREB,MAGHREB
maccorpus,test,1068,OTHER_MIXED,GLF
maccorpus,test,1069,OTHER_MIXED,GLF
maccorpus,test,1070,OTHER_MIXED,GLF
maccorpus,test,1071,OTHER_MIXED,GLF
maccorpus,test,1072,OTHER_MIXED,GLF
maccorpus,test,1073,OTHER_MIXED,LEV
maccorpus,test,1074,MSA,MSA
maccorpus,test,1075,MAGHREB,MAGHREB
maccorpus,test,1076,OTHER_MIXED,GLF
maccorpus,test,1077,MAGHREB,MAGHREB
maccorpus,test,1078,MAGHREB,MAGHREB
maccorpus,test,1079,OTHER_MIXED,GLF
maccorpus,test,1080,OTHER_MIXED,GLF
maccorpus,test,1081,MSA,MSA
maccorpus,test,1082,MAGHREB,MAGHREB
maccorpus,test,1083,MAGHREB,MAGHREB
maccorpus,test,1084,MAGHREB,MAGHREB
maccorpus,test,1085,OTHER_MIXED,GLF
maccorpus,test,1086,MSA,MSA
maccorpus,test,1087,MSA,MSA
maccorpus,test,1088,OTHER_MIXED,GLF
maccorpus,test,1089,MAGHREB,MAGHREB
maccorpus,test,1090,MAGHREB,MAGHREB
maccorpus,test,1091,MAGHREB,MAGHREB
maccorpus,test,1092,OTHER_MIXED,GLF
maccorpus,test,1093,MAGHREB,MAGHREB
maccorpus,test,1094,MAGHREB,MAGHREB
maccorpus,test,1095,OTHER_MIXED,GLF
maccorpus,test,1096,OTHER_MIXED,LEV
maccorpus,test,1097,MAGHREB,MAGHREB
maccorpus,test,1098,MSA,MSA
maccorpus,test,1099,OTHER_MIXED,LEV
maccorpus,test,1100,MAGHREB,MAGHREB
maccorpus,test,1101,OTHER_MIXED,LEV
maccorpus,test,1102,MSA,MSA
maccorpus,test,1103,MSA,MSA
maccorpus,test,1104,OTHER_MIXED,GLF
maccorpus,test,1105,MAGHREB,MAGHREB
maccorpus,test,1106,MAGHREB,MAGHREB
maccorpus,test,1107,MAGHREB,MAGHREB
maccorpus,test,1108,MAGHREB,MAGHREB
maccorpus,test,1109,MAGHREB,MAGHREB
maccorpus,test,1110,MAGHREB,MAGHREB
maccorpus,test,1111,OTHER_MIXED,GLF
maccorpus,test,1112,MAGHREB,MAGHREB
maccorpus,test,1113,OTHER_MIXED,GLF
maccorpus,test,1114,MAGHREB,MAGHREB
maccorpus,test,1115,MAGHREB,MAGHREB
maccorpus,test,1116,MAGHREB,MAGHREB
maccorpus,test,1117,MAGHREB,MAGHREB
maccorpus,test,1118,MAGHREB,MAGHREB
maccorpus,test,1119,OTHER_MIXED,GLF
maccorpus,test,1120,MAGHREB,MAGHREB
maccorpus,test,1121,MAGHREB,MAGHREB
maccorpus,test,1122,MAGHREB,MAGHREB
maccorpus,test,1123,OTHER_MIXED,LEV
maccorpus,test,1124,MAGHREB,MAGHREB
maccorpus,test,1125,MAGHREB,MAGHREB
maccorpus,test,1126,OTHER_MIXED,GLF
maccorpus,test,1127,OTHER_MIXED,LEV
maccorpus,test,1128,MAGHREB,MAGHREB
maccorpus,test,1129,MAGHREB,MAGHREB
maccorpus,test,1130,MAGHREB,MAGHREB
maccorpus,test,1131,MAGHREB,MAGHREB
maccorpus,test,1132,OTHER_MIXED,LEV
maccorpus,test,1133,MAGHREB,MAGHREB
maccorpus,test,1134,MAGHREB,MAGHREB
maccorpus,test,1135,OTHER_MIXED,LEV
maccorpus,test,1136,MAGHREB,MAGHREB
maccorpus,test,1137,MSA,MSA
maccorpus,test,1138,MAGHREB,MAGHREB
maccorpus,test,1139,OTHER_MIXED,GLF
maccorpus,test,1140,OTHER_MIXED,GLF
maccorpus,test,1141,MSA,MSA
maccorpus,test,1142,OTHER_MIXED,GLF
maccorpus,test,1143,OTHER_MIXED,LEV
maccorpus,test,1144,MAGHREB,MAGHREB
maccorpus,test,1145,MAGHREB,MAGHREB
maccorpus,test,1146,OTHER_MIXED,LEV
maccorpus,test,1147,MSA,MSA
maccorpus,test,1148,MSA,MSA
maccorpus,test,1149,MAGHREB,MAGHREB
maccorpus,test,1150,MAGHREB,MAGHREB
maccorpus,test,1151,MSA,MSA
maccorpus,test,1152,MSA,MSA
maccorpus,test,1153,MSA,MSA
maccorpus,test,1154,OTHER_MIXED,LEV
maccorpus,test,1155,MAGHREB,MAGHREB
maccorpus,test,1156,OTHER_MIXED,GLF
maccorpus,test,1157,EGY,EGY
maccorpus,test,1158,MSA,MSA
maccorpus,test,1159,MAGHREB,MAGHREB
maccorpus,test,1160,OTHER_MIXED,GLF
maccorpus,test,1161,MAGHREB,MAGHREB
maccorpus,test,1162,MAGHREB,MAGHREB
maccorpus,test,1163,MAGHREB,MAGHREB
maccorpus,test,1164,MAGHREB,MAGHREB
maccorpus,test,1165,MAGHREB,MAGHREB
maccorpus,test,1166,OTHER_MIXED,GLF
maccorpus,test,1167,MAGHREB,MAGHREB
maccorpus,test,1168,OTHER_MIXED,GLF
maccorpus,test,1169,MAGHREB,MAGHREB
maccorpus,test,1170,MSA,MSA
maccorpus,test,1171,MAGHREB,MAGHREB
maccorpus,test,1172,MAGHREB,MAGHREB
maccorpus,test,1173,OTHER_MIXED,GLF
maccorpus,test,1174,MSA,MSA
maccorpus,test,1175,OTHER_MIXED,LEV
maccorpus,test,1176,MSA,MSA
maccorpus,test,1177,MAGHREB,MAGHREB
maccorpus,test,1178,MSA,MSA
maccorpus,test,1179,MAGHREB,MAGHREB
maccorpus,test,1180,MAGHREB,MAGHREB
maccorpus,test,1181,MAGHREB,MAGHREB
maccorpus,test,1182,MSA,MSA
maccorpus,test,1183,OTHER_MIXED,GLF
maccorpus,test,1184,OTHER_MIXED,GLF
maccorpus,test,1185,MSA,MSA
maccorpus,test,1186,MAGHREB,MAGHREB
maccorpus,test,1187,MAGHREB,MAGHREB
maccorpus,test,1188,MAGHREB,MAGHREB
maccorpus,test,1189,MSA,MSA
maccorpus,test,1190,MAGHREB,MAGHREB
maccorpus,test,1191,MAGHREB,MAGHREB
maccorpus,test,1192,MSA,MSA
maccorpus,test,1193,MSA,MSA
maccorpus,test,1194,MSA,MSA
maccorpus,test,1195,MAGHREB,MAGHREB
maccorpus,test,1196,OTHER_MIXED,GLF
maccorpus,test,1197,MAGHREB,MAGHREB
maccorpus,test,1198,OTHER_MIXED,LEV
maccorpus,test,1199,OTHER_MIXED,LEV
maccorpus,test,1200,MAGHREB,MAGHREB
maccorpus,test,1201,MAGHREB,MAGHREB
maccorpus,test,1202,MSA,MSA
maccorpus,test,1203,MSA,MSA
maccorpus,test,1204,MSA,MSA
maccorpus,test,1205,MAGHREB,MAGHREB
maccorpus,test,1206,OTHER_MIXED,LEV
maccorpus,test,1207,MSA,MSA
maccorpus,test,1208,MAGHREB,MAGHREB
maccorpus,test,1209,MSA,MSA
maccorpus,test,1210,OTHER_MIXED,GLF
maccorpus,test,1211,OTHER_MIXED,GLF
maccorpus,test,1212,MAGHREB,MAGHREB
maccorpus,test,1213,MAGHREB,MAGHREB
maccorpus,test,1214,OTHER_MIXED,GLF
maccorpus,test,1215,OTHER_MIXED,GLF
maccorpus,test,1216,MAGHREB,MAGHREB
maccorpus,test,1217,OTHER_MIXED,GLF
maccorpus,test,1218,MAGHREB,MAGHREB
maccorpus,test,1219,MAGHREB,MAGHREB
maccorpus,test,1220,MAGHREB,MAGHREB
maccorpus,test,1221,MAGHREB,MAGHREB
maccorpus,test,1222,MAGHREB,MAGHREB
maccorpus,test,1223,MSA,MSA
maccorpus,test,1224,OTHER_MIXED,LEV
